# Mean fitness, Standard deviation of fitness, Standard error of the mean fitness, Mean best fitness, Standard deviation of best fitness, Standard error of the mean best fitness
0.4648,0.3735,0.0528,0.7904,0.3298,0.0466
0.4242,0.3350,0.0474,0.7904,0.3298,0.0466
0.4259,0.3489,0.0493,0.7904,0.3298,0.0466
0.4825,0.3739,0.0529,0.7904,0.3298,0.0466
0.4359,0.3642,0.0515,0.7904,0.3298,0.0466
0.4346,0.3557,0.0503,0.7904,0.3298,0.0466
0.4598,0.3716,0.0526,0.7904,0.3298,0.0466
0.4955,0.3632,0.0514,0.7904,0.3298,0.0466
0.4508,0.3676,0.0520,0.7904,0.3298,0.0466
0.5052,0.3835,0.0542,0.7904,0.3298,0.0466
0.4465,0.3694,0.0522,0.7904,0.3298,0.0466
0.4470,0.3519,0.0498,0.7904,0.3298,0.0466
0.5163,0.3833,0.0542,0.7904,0.3298,0.0466
0.4200,0.3618,0.0512,0.7904,0.3298,0.0466
0.4282,0.3445,0.0487,0.7904,0.3298,0.0466
0.4716,0.3686,0.0521,0.7904,0.3298,0.0466
0.4723,0.3736,0.0528,0.7904,0.3298,0.0466
0.4035,0.3334,0.0472,0.7904,0.3298,0.0466
0.4403,0.3585,0.0507,0.7904,0.3298,0.0466
0.4584,0.3714,0.0525,0.7904,0.3298,0.0466
0.4710,0.3575,0.0506,0.7904,0.3298,0.0466
0.4605,0.3635,0.0514,0.7904,0.3298,0.0466
0.4112,0.3404,0.0481,0.7904,0.3298,0.0466
0.4785,0.3653,0.0517,0.7904,0.3298,0.0466
0.4402,0.3507,0.0496,0.7904,0.3298,0.0466
0.4891,0.3800,0.0537,0.7904,0.3298,0.0466
0.4380,0.3335,0.0472,0.7904,0.3298,0.0466
0.4322,0.3501,0.0495,0.7904,0.3298,0.0466
0.4845,0.3652,0.0517,0.7904,0.3298,0.0466
0.4923,0.3571,0.0505,0.7904,0.3298,0.0466
0.4450,0.3561,0.0504,0.7904,0.3298,0.0466
0.4531,0.3699,0.0523,0.7904,0.3298,0.0466
0.5479,0.3894,0.0551,0.7904,0.3298,0.0466
0.4017,0.3397,0.0480,0.7904,0.3298,0.0466
0.4076,0.3449,0.0488,0.7904,0.3298,0.0466
0.4818,0.3872,0.0548,0.7904,0.3298,0.0466
0.4340,0.3543,0.0501,0.7904,0.3298,0.0466
0.4540,0.3484,0.0493,0.7904,0.3298,0.0466
0.4422,0.3527,0.0499,0.7904,0.3298,0.0466
