# Mean fitness, Standard deviation of fitness, Standard error of the mean fitness, Mean best fitness, Standard deviation of best fitness, Standard error of the mean best fitness
0.5243,0.3995,0.0565,0.8915,0.2509,0.0355
0.4356,0.3749,0.0530,0.8915,0.2509,0.0355
0.4630,0.3737,0.0528,0.8915,0.2509,0.0355
0.4808,0.3787,0.0536,0.8915,0.2509,0.0355
0.4689,0.3879,0.0549,0.8915,0.2509,0.0355
0.4922,0.3839,0.0543,0.8915,0.2509,0.0355
0.4766,0.3872,0.0548,0.8915,0.2509,0.0355
0.5433,0.3868,0.0547,0.8915,0.2509,0.0355
0.4559,0.3837,0.0543,0.8915,0.2509,0.0355
0.5135,0.4089,0.0578,0.8915,0.2509,0.0355
0.4992,0.3882,0.0549,0.8915,0.2509,0.0355
0.5114,0.3877,0.0548,0.8915,0.2509,0.0355
0.4897,0.3998,0.0565,0.8915,0.2509,0.0355
0.5125,0.3828,0.0541,0.8915,0.2509,0.0355
0.4803,0.3956,0.0559,0.8915,0.2509,0.0355
0.5082,0.3863,0.0546,0.8915,0.2509,0.0355
0.4469,0.3734,0.0528,0.8915,0.2509,0.0355
0.4493,0.4033,0.0570,0.8915,0.2509,0.0355
0.4721,0.3892,0.0550,0.8915,0.2509,0.0355
0.4825,0.4031,0.0570,0.8915,0.2509,0.0355
0.5212,0.4056,0.0574,0.8915,0.2509,0.0355
0.4326,0.3498,0.0495,0.8915,0.2509,0.0355
0.4980,0.3859,0.0546,0.8915,0.2509,0.0355
0.4338,0.3650,0.0516,0.8915,0.2509,0.0355
0.5035,0.3956,0.0559,0.8915,0.2509,0.0355
0.4781,0.3746,0.0530,0.8915,0.2509,0.0355
0.3883,0.3415,0.0483,0.8915,0.2509,0.0355
0.5448,0.3795,0.0537,0.8915,0.2509,0.0355
0.5803,0.4061,0.0574,0.8915,0.2509,0.0355
0.4437,0.3716,0.0526,0.8915,0.2509,0.0355
0.4854,0.3694,0.0522,0.8915,0.2509,0.0355
0.5509,0.3914,0.0553,0.8915,0.2509,0.0355
0.4231,0.3862,0.0546,0.8915,0.2509,0.0355
0.5003,0.3929,0.0556,0.8915,0.2509,0.0355
0.5230,0.4107,0.0581,0.8915,0.2509,0.0355
0.4704,0.3765,0.0533,0.8915,0.2509,0.0355
0.4700,0.3739,0.0529,0.8915,0.2509,0.0355
0.5979,0.4011,0.0567,0.8915,0.2509,0.0355
0.4339,0.3732,0.0528,0.8915,0.2509,0.0355
