# Mean fitness, Standard deviation of fitness, Standard error of the mean fitness, Mean best fitness, Standard deviation of best fitness, Standard error of the mean best fitness
0.1297,0.1747,0.0247,0.4617,0.3021,0.0427
0.1506,0.2099,0.0297,0.4617,0.3021,0.0427
0.1451,0.1570,0.0222,0.4617,0.3021,0.0427
0.1822,0.2503,0.0354,0.4617,0.3021,0.0427
0.1363,0.1284,0.0182,0.4620,0.3019,0.0427
0.1599,0.2100,0.0297,0.4620,0.3019,0.0427
0.1078,0.1074,0.0152,0.4620,0.3019,0.0427
0.1451,0.2076,0.0294,0.4620,0.3019,0.0427
0.1422,0.2004,0.0283,0.4620,0.3019,0.0427
0.1404,0.1999,0.0283,0.4620,0.3019,0.0427
0.1405,0.2005,0.0284,0.4629,0.3013,0.0426
0.1770,0.2057,0.0291,0.4629,0.3013,0.0426
0.1730,0.2352,0.0333,0.4629,0.3013,0.0426
0.1627,0.2032,0.0287,0.4629,0.3013,0.0426
0.1776,0.2595,0.0367,0.4629,0.3013,0.0426
0.1860,0.2602,0.0368,0.4629,0.3013,0.0426
0.1681,0.2325,0.0329,0.4629,0.3013,0.0426
0.1715,0.2289,0.0324,0.4629,0.3013,0.0426
0.1660,0.2404,0.0340,0.4629,0.3013,0.0426
0.1686,0.2369,0.0335,0.4629,0.3013,0.0426
0.1455,0.2252,0.0318,0.4629,0.3013,0.0426
0.1830,0.2612,0.0369,0.4629,0.3013,0.0426
0.1747,0.2334,0.0330,0.4629,0.3013,0.0426
0.1474,0.1981,0.0280,0.4629,0.3013,0.0426
0.1772,0.2607,0.0369,0.4629,0.3013,0.0426
0.1567,0.2047,0.0289,0.4629,0.3013,0.0426
0.1600,0.2326,0.0329,0.4629,0.3013,0.0426
0.1278,0.1567,0.0222,0.4629,0.3013,0.0426
0.1597,0.2000,0.0283,0.4629,0.3013,0.0426
0.1848,0.2471,0.0349,0.4629,0.3013,0.0426
0.1370,0.1132,0.0160,0.4629,0.3013,0.0426
0.1470,0.2027,0.0287,0.4629,0.3013,0.0426
0.1609,0.2099,0.0297,0.4629,0.3013,0.0426
0.1886,0.2359,0.0334,0.4629,0.3013,0.0426
0.1569,0.2047,0.0289,0.4629,0.3013,0.0426
0.1632,0.2329,0.0329,0.4629,0.3013,0.0426
0.1427,0.2000,0.0283,0.4629,0.3013,0.0426
0.1278,0.1619,0.0229,0.4629,0.3013,0.0426
0.1662,0.2314,0.0327,0.4629,0.3013,0.0426
