# Mean fitness, Standard deviation of fitness, Standard error of the mean fitness, Mean best fitness, Standard deviation of best fitness, Standard error of the mean best fitness
0.3501,0.3149,0.0445,0.7891,0.3367,0.0476
0.3160,0.2728,0.0386,0.7891,0.3367,0.0476
0.2593,0.2288,0.0324,0.7891,0.3367,0.0476
0.3700,0.3263,0.0461,0.7891,0.3367,0.0476
0.3215,0.2970,0.0420,0.7891,0.3367,0.0476
0.3050,0.2582,0.0365,0.7891,0.3367,0.0476
0.3760,0.3268,0.0462,0.7891,0.3367,0.0476
0.3290,0.2901,0.0410,0.7891,0.3367,0.0476
0.3706,0.3061,0.0433,0.7891,0.3367,0.0476
0.3227,0.2790,0.0395,0.7891,0.3367,0.0476
0.3188,0.2777,0.0393,0.7891,0.3367,0.0476
0.3227,0.2651,0.0375,0.7891,0.3367,0.0476
0.3483,0.3000,0.0424,0.7891,0.3367,0.0476
0.3142,0.2676,0.0378,0.7891,0.3367,0.0476
0.3562,0.2988,0.0423,0.7891,0.3367,0.0476
0.3237,0.2761,0.0390,0.7891,0.3367,0.0476
0.3476,0.3057,0.0432,0.7891,0.3367,0.0476
0.3712,0.3248,0.0459,0.7891,0.3367,0.0476
0.3325,0.2737,0.0387,0.7891,0.3367,0.0476
0.3269,0.2782,0.0393,0.7891,0.3367,0.0476
0.2814,0.2429,0.0344,0.7891,0.3367,0.0476
0.3430,0.3151,0.0446,0.7891,0.3367,0.0476
0.2814,0.2306,0.0326,0.7891,0.3367,0.0476
0.3166,0.2543,0.0360,0.7891,0.3367,0.0476
0.3835,0.3228,0.0456,0.7891,0.3367,0.0476
0.3176,0.2684,0.0380,0.7891,0.3367,0.0476
0.2751,0.2382,0.0337,0.7891,0.3367,0.0476
0.3550,0.3139,0.0444,0.7891,0.3367,0.0476
0.3708,0.3167,0.0448,0.7891,0.3367,0.0476
0.3449,0.2878,0.0407,0.7892,0.3366,0.0476
0.3263,0.2805,0.0397,0.7892,0.3366,0.0476
0.3033,0.2560,0.0362,0.7892,0.3366,0.0476
0.2870,0.2249,0.0318,0.7892,0.3366,0.0476
0.3204,0.2793,0.0395,0.7892,0.3366,0.0476
0.3059,0.2541,0.0359,0.7892,0.3366,0.0476
0.3717,0.3167,0.0448,0.7892,0.3366,0.0476
0.3050,0.2682,0.0379,0.7892,0.3366,0.0476
0.3414,0.3061,0.0433,0.7892,0.3366,0.0476
0.2947,0.2376,0.0336,0.7892,0.3366,0.0476
