# Mean fitness, Standard deviation of fitness, Standard error of the mean fitness, Mean best fitness, Standard deviation of best fitness, Standard error of the mean best fitness
0.2734,0.2826,0.0400,0.4804,0.3551,0.0502
0.2298,0.2330,0.0330,0.4804,0.3551,0.0502
0.2024,0.1559,0.0220,0.4804,0.3551,0.0502
0.2053,0.1941,0.0274,0.4804,0.3551,0.0502
0.2151,0.1831,0.0259,0.4804,0.3551,0.0502
0.2346,0.1958,0.0277,0.4804,0.3551,0.0502
0.2145,0.1982,0.0280,0.4804,0.3551,0.0502
0.2285,0.2039,0.0288,0.4804,0.3551,0.0502
0.2090,0.1936,0.0274,0.4804,0.3551,0.0502
0.2020,0.1951,0.0276,0.4804,0.3551,0.0502
0.2302,0.2338,0.0331,0.4804,0.3551,0.0502
0.2127,0.2053,0.0290,0.4804,0.3551,0.0502
0.2127,0.1758,0.0249,0.4804,0.3551,0.0502
0.2537,0.2454,0.0347,0.4804,0.3551,0.0502
0.2020,0.1743,0.0247,0.4804,0.3551,0.0502
0.2106,0.1763,0.0249,0.4804,0.3551,0.0502
0.2169,0.2074,0.0293,0.4804,0.3551,0.0502
0.2090,0.2010,0.0284,0.4804,0.3551,0.0502
0.1861,0.1743,0.0246,0.4804,0.3551,0.0502
0.2055,0.1899,0.0268,0.4804,0.3551,0.0502
0.2072,0.1859,0.0263,0.4804,0.3551,0.0502
0.2498,0.2475,0.0350,0.4804,0.3551,0.0502
0.2412,0.2249,0.0318,0.4812,0.3548,0.0502
0.2234,0.2182,0.0309,0.4812,0.3548,0.0502
0.1971,0.1766,0.0250,0.4812,0.3548,0.0502
0.2005,0.1581,0.0224,0.4812,0.3548,0.0502
0.2220,0.2390,0.0338,0.4812,0.3548,0.0502
0.2279,0.2342,0.0331,0.4812,0.3548,0.0502
0.2582,0.2557,0.0362,0.4912,0.3570,0.0505
0.2052,0.1960,0.0277,0.4912,0.3570,0.0505
0.2174,0.1798,0.0254,0.4912,0.3570,0.0505
0.2282,0.2335,0.0330,0.4912,0.3570,0.0505
0.2199,0.1882,0.0266,0.4912,0.3570,0.0505
0.1856,0.1374,0.0194,0.4912,0.3570,0.0505
0.2321,0.2146,0.0303,0.4912,0.3570,0.0505
0.2267,0.2214,0.0313,0.4912,0.3570,0.0505
0.2361,0.2166,0.0306,0.4912,0.3570,0.0505
0.2226,0.2022,0.0286,0.4912,0.3570,0.0505
0.2424,0.2283,0.0323,0.4912,0.3570,0.0505
