# Mean fitness, Standard deviation of fitness, Standard error of the mean fitness, Mean best fitness, Standard deviation of best fitness, Standard error of the mean best fitness
0.7165,0.3337,0.0472,0.9000,0.2309,0.0327
0.7408,0.3317,0.0469,0.9000,0.2309,0.0327
0.7305,0.3297,0.0466,0.9000,0.2309,0.0327
0.7326,0.3317,0.0469,0.9000,0.2309,0.0327
0.7592,0.3173,0.0449,0.9000,0.2309,0.0327
0.7125,0.3386,0.0479,0.9000,0.2309,0.0327
0.7519,0.3264,0.0462,0.9000,0.2309,0.0327
0.7362,0.3259,0.0461,0.9000,0.2309,0.0327
0.7326,0.3210,0.0454,0.9000,0.2309,0.0327
0.7072,0.3287,0.0465,0.9000,0.2309,0.0327
0.7071,0.3333,0.0471,0.9000,0.2309,0.0327
0.7356,0.3262,0.0461,0.9000,0.2309,0.0327
0.7621,0.3178,0.0449,0.9000,0.2309,0.0327
0.7537,0.3168,0.0448,0.9000,0.2309,0.0327
0.7154,0.3290,0.0465,0.9000,0.2309,0.0327
0.7540,0.3124,0.0442,0.9000,0.2309,0.0327
0.7424,0.3293,0.0466,0.9000,0.2309,0.0327
0.7354,0.3288,0.0465,0.9000,0.2309,0.0327
0.6514,0.3380,0.0478,0.9000,0.2309,0.0327
0.7655,0.3180,0.0450,0.9000,0.2309,0.0327
0.7036,0.3247,0.0459,0.9000,0.2309,0.0327
0.7546,0.3171,0.0448,0.9000,0.2309,0.0327
0.7426,0.3192,0.0451,0.9000,0.2309,0.0327
0.7223,0.3281,0.0464,0.9000,0.2309,0.0327
0.6853,0.3358,0.0475,0.9000,0.2309,0.0327
0.7275,0.3299,0.0466,0.9000,0.2309,0.0327
0.7785,0.3133,0.0443,0.9000,0.2309,0.0327
0.7332,0.3286,0.0465,0.9000,0.2309,0.0327
0.7370,0.3263,0.0461,0.9000,0.2309,0.0327
0.6841,0.3190,0.0451,0.9000,0.2309,0.0327
0.7333,0.3256,0.0460,0.9000,0.2309,0.0327
0.7829,0.3171,0.0448,0.9000,0.2309,0.0327
0.7690,0.3225,0.0456,0.9000,0.2309,0.0327
0.7490,0.3205,0.0453,0.9000,0.2309,0.0327
0.7031,0.3336,0.0472,0.9000,0.2309,0.0327
0.7218,0.3285,0.0465,0.9000,0.2309,0.0327
0.6774,0.3253,0.0460,0.9000,0.2309,0.0327
0.7338,0.3291,0.0465,0.9000,0.2309,0.0327
0.7270,0.3300,0.0467,0.9000,0.2309,0.0327
