# Mean fitness, Standard deviation of fitness, Standard error of the mean fitness, Mean best fitness, Standard deviation of best fitness, Standard error of the mean best fitness
0.3166,0.2986,0.0422,0.6065,0.3700,0.0523
0.3051,0.2825,0.0400,0.6065,0.3700,0.0523
0.3064,0.2804,0.0397,0.6065,0.3700,0.0523
0.3134,0.2935,0.0415,0.6065,0.3700,0.0523
0.2702,0.2516,0.0356,0.6065,0.3700,0.0523
0.2691,0.2513,0.0355,0.6065,0.3700,0.0523
0.2960,0.2927,0.0414,0.6065,0.3700,0.0523
0.2518,0.2335,0.0330,0.6065,0.3700,0.0523
0.2656,0.2438,0.0345,0.6065,0.3700,0.0523
0.2891,0.2833,0.0401,0.6065,0.3700,0.0523
0.3163,0.2889,0.0409,0.6065,0.3700,0.0523
0.3203,0.2740,0.0387,0.6065,0.3700,0.0523
0.2469,0.2243,0.0317,0.6065,0.3700,0.0523
0.3179,0.3039,0.0430,0.6065,0.3700,0.0523
0.3303,0.3039,0.0430,0.6065,0.3700,0.0523
0.3123,0.3004,0.0425,0.6065,0.3700,0.0523
0.3382,0.3062,0.0433,0.6065,0.3700,0.0523
0.2580,0.2341,0.0331,0.6065,0.3700,0.0523
0.2757,0.2517,0.0356,0.6065,0.3700,0.0523
0.3064,0.2952,0.0417,0.6065,0.3700,0.0523
0.2632,0.2489,0.0352,0.6065,0.3700,0.0523
0.2917,0.2488,0.0352,0.6065,0.3700,0.0523
0.3005,0.2656,0.0376,0.6065,0.3700,0.0523
0.2892,0.2785,0.0394,0.6065,0.3700,0.0523
0.2891,0.2467,0.0349,0.6065,0.3700,0.0523
0.2822,0.2623,0.0371,0.6065,0.3700,0.0523
0.3037,0.2866,0.0405,0.6065,0.3700,0.0523
0.2733,0.2522,0.0357,0.6065,0.3700,0.0523
0.3257,0.3043,0.0430,0.6065,0.3700,0.0523
0.2844,0.2331,0.0330,0.6065,0.3700,0.0523
0.3009,0.2963,0.0419,0.6065,0.3700,0.0523
0.2713,0.2526,0.0357,0.6225,0.3694,0.0522
0.3021,0.2789,0.0394,0.6225,0.3694,0.0522
0.2504,0.2278,0.0322,0.6225,0.3694,0.0522
0.2843,0.2732,0.0386,0.6225,0.3694,0.0522
0.2946,0.2656,0.0376,0.6225,0.3694,0.0522
0.3288,0.3021,0.0427,0.6225,0.3694,0.0522
0.3051,0.2852,0.0403,0.6225,0.3694,0.0522
0.2872,0.2650,0.0375,0.6225,0.3694,0.0522
