# Mean fitness, Standard deviation of fitness, Standard error of the mean fitness, Mean best fitness, Standard deviation of best fitness, Standard error of the mean best fitness
0.5868,0.3843,0.0543,0.9936,0.0177,0.0025
0.6427,0.3831,0.0542,0.9936,0.0177,0.0025
0.6631,0.3843,0.0544,0.9936,0.0177,0.0025
0.6006,0.3801,0.0538,0.9936,0.0177,0.0025
0.6928,0.3872,0.0548,0.9936,0.0177,0.0025
0.6076,0.4001,0.0566,0.9936,0.0177,0.0025
0.6026,0.3907,0.0553,0.9936,0.0177,0.0025
0.5396,0.3924,0.0555,0.9936,0.0177,0.0025
0.6388,0.3870,0.0547,0.9936,0.0177,0.0025
0.6033,0.3954,0.0559,0.9936,0.0177,0.0025
0.6533,0.3776,0.0534,0.9936,0.0177,0.0025
0.6658,0.3885,0.0549,0.9936,0.0177,0.0025
0.5772,0.3868,0.0547,0.9936,0.0177,0.0025
0.6152,0.3885,0.0549,0.9936,0.0177,0.0025
0.5782,0.3867,0.0547,0.9936,0.0177,0.0025
0.6262,0.3815,0.0540,0.9936,0.0177,0.0025
0.5909,0.3940,0.0557,0.9936,0.0177,0.0025
0.6413,0.3807,0.0538,0.9936,0.0177,0.0025
0.6462,0.3729,0.0527,0.9936,0.0177,0.0025
0.5835,0.3911,0.0553,0.9936,0.0177,0.0025
0.6036,0.3894,0.0551,0.9936,0.0177,0.0025
0.6517,0.3828,0.0541,0.9936,0.0177,0.0025
0.6272,0.3896,0.0551,0.9936,0.0177,0.0025
0.5557,0.3866,0.0547,0.9936,0.0177,0.0025
0.6045,0.3857,0.0545,0.9936,0.0177,0.0025
0.7007,0.3722,0.0526,0.9936,0.0177,0.0025
0.5727,0.3879,0.0549,0.9936,0.0177,0.0025
0.5868,0.3792,0.0536,0.9936,0.0177,0.0025
0.5433,0.3763,0.0532,0.9936,0.0177,0.0025
0.6328,0.3897,0.0551,0.9936,0.0177,0.0025
0.6082,0.3864,0.0546,0.9936,0.0177,0.0025
0.5730,0.3961,0.0560,0.9936,0.0177,0.0025
0.6200,0.3952,0.0559,0.9936,0.0177,0.0025
0.5788,0.3757,0.0531,0.9940,0.0174,0.0025
0.6711,0.3872,0.0548,0.9940,0.0174,0.0025
0.5755,0.3934,0.0556,0.9940,0.0174,0.0025
0.6463,0.3774,0.0534,0.9940,0.0174,0.0025
0.6371,0.3860,0.0546,0.9940,0.0174,0.0025
0.5778,0.3919,0.0554,0.9940,0.0174,0.0025
