# Mean fitness, Standard deviation of fitness, Standard error of the mean fitness, Mean best fitness, Standard deviation of best fitness, Standard error of the mean best fitness
0.6320,0.3268,0.0462,0.9461,0.1796,0.0254
0.5703,0.3150,0.0445,0.9461,0.1796,0.0254
0.5973,0.3176,0.0449,0.9461,0.1796,0.0254
0.6912,0.3292,0.0466,0.9461,0.1796,0.0254
0.6097,0.3279,0.0464,0.9461,0.1796,0.0254
0.6062,0.3131,0.0443,0.9461,0.1796,0.0254
0.5611,0.3077,0.0435,0.9461,0.1796,0.0254
0.6508,0.3278,0.0464,0.9461,0.1796,0.0254
0.6105,0.3179,0.0450,0.9461,0.1796,0.0254
0.6584,0.3265,0.0462,0.9461,0.1796,0.0254
0.6413,0.3212,0.0454,0.9461,0.1796,0.0254
0.4974,0.2826,0.0400,0.9461,0.1796,0.0254
0.6249,0.3233,0.0457,0.9461,0.1796,0.0254
0.5969,0.3119,0.0441,0.9461,0.1796,0.0254
0.5456,0.3082,0.0436,0.9461,0.1796,0.0254
0.6451,0.3298,0.0466,0.9461,0.1796,0.0254
0.5705,0.3146,0.0445,0.9461,0.1796,0.0254
0.5894,0.3154,0.0446,0.9461,0.1796,0.0254
0.6325,0.3195,0.0452,0.9461,0.1796,0.0254
0.6370,0.3343,0.0473,0.9461,0.1796,0.0254
0.5766,0.3110,0.0440,0.9461,0.1796,0.0254
0.6510,0.3223,0.0456,0.9461,0.1796,0.0254
0.6366,0.3150,0.0446,0.9461,0.1796,0.0254
0.6017,0.3150,0.0445,0.9461,0.1796,0.0254
0.5582,0.3079,0.0436,0.9461,0.1796,0.0254
0.5543,0.3037,0.0430,0.9461,0.1796,0.0254
0.6339,0.3292,0.0466,0.9461,0.1796,0.0254
0.5607,0.3168,0.0448,0.9461,0.1796,0.0254
0.5707,0.3022,0.0427,0.9461,0.1796,0.0254
0.5609,0.3093,0.0437,0.9461,0.1796,0.0254
0.5524,0.3063,0.0433,0.9461,0.1796,0.0254
0.5618,0.3161,0.0447,0.9461,0.1796,0.0254
0.6725,0.3256,0.0460,0.9461,0.1796,0.0254
0.5233,0.2914,0.0412,0.9461,0.1796,0.0254
0.5871,0.3126,0.0442,0.9461,0.1796,0.0254
0.5923,0.3149,0.0445,0.9461,0.1796,0.0254
0.5723,0.3034,0.0429,0.9461,0.1796,0.0254
0.5856,0.3151,0.0446,0.9461,0.1796,0.0254
0.5550,0.2948,0.0417,0.9461,0.1796,0.0254
