# Mean fitness, Standard deviation of fitness, Standard error of the mean fitness, Mean best fitness, Standard deviation of best fitness, Standard error of the mean best fitness
0.1508,0.1754,0.0248,0.5130,0.3274,0.0463
0.1683,0.2327,0.0329,0.5130,0.3274,0.0463
0.1454,0.1924,0.0272,0.5130,0.3274,0.0463
0.1564,0.1259,0.0178,0.5130,0.3274,0.0463
0.1568,0.2149,0.0304,0.5130,0.3274,0.0463
0.1440,0.2047,0.0290,0.5130,0.3274,0.0463
0.1715,0.2418,0.0342,0.5130,0.3274,0.0463
0.1252,0.1221,0.0173,0.5130,0.3274,0.0463
0.1525,0.2201,0.0311,0.5130,0.3274,0.0463
0.1513,0.2198,0.0311,0.5130,0.3274,0.0463
0.1606,0.2006,0.0284,0.5130,0.3274,0.0463
0.1356,0.1654,0.0234,0.5130,0.3274,0.0463
0.1328,0.2037,0.0288,0.5130,0.3274,0.0463
0.1246,0.1683,0.0238,0.5130,0.3274,0.0463
0.1523,0.2168,0.0307,0.5130,0.3274,0.0463
0.1180,0.1835,0.0260,0.5130,0.3274,0.0463
0.1463,0.1774,0.0251,0.5130,0.3274,0.0463
0.1123,0.1647,0.0233,0.5130,0.3274,0.0463
0.1475,0.2390,0.0338,0.5130,0.3274,0.0463
0.1243,0.2076,0.0294,0.5130,0.3274,0.0463
0.1631,0.2039,0.0288,0.5130,0.3274,0.0463
0.1913,0.2339,0.0331,0.5130,0.3274,0.0463
0.1425,0.2066,0.0292,0.5130,0.3274,0.0463
0.1478,0.2051,0.0290,0.5130,0.3274,0.0463
0.1837,0.2409,0.0341,0.5136,0.3276,0.0463
0.1254,0.1719,0.0243,0.5136,0.3276,0.0463
0.1567,0.2385,0.0337,0.5136,0.3276,0.0463
0.1518,0.2127,0.0301,0.5136,0.3276,0.0463
0.1394,0.2082,0.0294,0.5136,0.3276,0.0463
0.1583,0.1747,0.0247,0.5136,0.3276,0.0463
0.1623,0.2129,0.0301,0.5136,0.3276,0.0463
0.1314,0.2173,0.0307,0.5136,0.3276,0.0463
0.1681,0.2149,0.0304,0.5136,0.3276,0.0463
0.1274,0.1640,0.0232,0.5136,0.3276,0.0463
0.1721,0.2041,0.0289,0.5136,0.3276,0.0463
0.1548,0.2373,0.0336,0.5136,0.3276,0.0463
0.1687,0.2371,0.0335,0.5144,0.3272,0.0463
0.1418,0.1964,0.0278,0.5144,0.3272,0.0463
0.1616,0.2211,0.0313,0.5144,0.3272,0.0463
